Label,Area,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Scale+AF8-um,Scale+AF8-px
2021041604.jpg+AF8-converted.tif:0518+AC0-0851,433936,1347.023752079,410.166839472,178.965638621,1326.235650252,1,188,544,1.080109203,416.517670232,100,45
2021042101.jpg+AF8-converted.tif:0650+AC0-0848,443008,1194.200599134,472.328773443,1.379301721,1192.026845335,1,252,650,0.384529660,475.941807863,100,45
2021042102.jpg+AF8-converted.tif:0613+AC0-0859,473782,1295.345060442,465.696744756,0.903494098,1302.828461464,1,209,586,176.964098176,473.345054645,100,45
2021042103.jpg+AF8-converted.tif:0527+AC0-0784,495906,1370.215553264,460.808613774,1.890296113,1370.286101513,1,99,563,178.829154374,471.896180591,100,45
2021042104.jpg+AF8-converted.tif:0585+AC0-0834,457914,1266.793751314,460.243991797,178.080392718,1290.527024126,1,191,566,175.199488443,471.817005915,100,45
2021042105.jpg+AF8-converted.tif:0543+AC0-0884,491810,1272.544255770,492.078713693,179.437238680,1276.329502911,1,246,540,1.301952673,542.788931362,100,45
2021042106.jpg+AF8-converted.tif:0607+AC0-0879,439159,1177.270332588,474.958545840,179.364267448,1188.369050422,1,286,578,176.381560708,486.000000000,100,45
2021042108.jpg+AF8-converted.tif:0579+AC0-0780,495642,1290.532488493,489.000470781,3.600886261,1318.151736334,1,121,610,0.869368473,501.817765844,100,45
2021042109.jpg+AF8-converted.tif:0549+AC0-0857,470940,1273.038119685,471.014513961,179.186068421,1281.376213296,1,217,544,176.510130809,475.401800688,100,45
2021042110.jpg+AF8-converted.tif:0584+AC0-0832,468601,1291.248741860,462.065367083,0.438414773,1295.446255157,1,185,581,1.503945235,470.225032681,100,45
2021042111.jpg+AF8-converted.tif:0686+AC0-0780,477205,1288.204679031,471.661287089,179.113944932,1296.921354593,1,133,680,176.153599500,476.548844408,100,45
2021042112.jpg+AF8-converted.tif:0550+AC0-0798,453846,1224.809826351,471.791344246,1.071368912,1230.415377017,1,184,566,2.748460281,485.623790992,100,45
2021042113.jpg+AF8-converted.tif:0569+AC0-0846,419548,1205.621646006,443.078561408,178.723625575,1203.944350873,1,246,538,174.805571092,448.373027211,100,45
2021042301.jpg+AF8-converted.tif:0551+AC0-0807,409042,1167.867235386,445.948335630,179.785262939,1170.111960455,1,223,554,2.498060722,445.079367851,100,45
2021042302.jpg+AF8-converted.tif:0620+AC0-0740,396929,1148.081198447,440.200309817,3.065541860,1154.764045162,1,163,625,2.084368338,439.957141694,100,45
2021042303.jpg+AF8-converted.tif:0622+AC0-0775,467491,1219.712030710,488.007015608,178.701035205,1238.161540349,1,156,616,179.074462103,488.907656287,100,45
2021042304.jpg+AF8-converted.tif:0579+AC0-0760,485264,1290.537747655,478.759583406,2.112339010,1294.086936801,1,113,586,179.335859196,472.360655272,100,45
2021042305.jpg+AF8-converted.tif:0574+AC0-0757,401906,1198.945700084,426.810498950,178.939905917,1198.060098659,1,158,559,179.426104874,432.707881738,100,45
2021042306.jpg+AF8-converted.tif:0685+AC0-0837,364250,1166.819891014,397.471373038,1.877821660,1154.229180016,1,260,670,178.858207557,390.955195801,100,45
2021042307.jpg+AF8-converted.tif:0558+AC0-0835,439092,1226.657419159,455.766450718,2.605109286,1225.163254428,1,223,594,0.935358196,454.981960014,100,45
2021042308.jpg+AF8-converted.tif:0579+AC0-0817,419884,1194.618019785,447.517871108,2.422720376,1198.606273970,1,218,613,3.779097671,449.112929964,100,45
2021042309.jpg+AF8-converted.tif:0545+AC0-0855,399150,1206.237967533,421.321147203,177.429885033,1193.167632816,1,259,534,179.039557203,418.068334078,100,45
2021042310.jpg+AF8-converted.tif:0629+AC0-0826,489836,1294.153037863,481.920257796,1.968591655,1302.775882491,1,176,673,3.740937550,477.364536638,100,45
2021042311.jpg+AF8-converted.tif:0642+AC0-0765,447386,1216.599675665,468.214449136,2.375914456,1221.040949354,1,155,650,0.469242412,467.390116588,100,45
2021050401.jpg+AF8-converted.tif:0537+AC0-0856,378198,1110.359068514,433.676513296,0.086734510,1119.382865690,1,297,579,3.739169532,441.851455365,100,45
2021050402.jpg+AF8-converted.tif:0557+AC0-0864,502253,1317.454101774,485.397085333,178.348654157,1335.534349989,1,197,543,177.253283074,493.752095224,100,45
2021050403.jpg+AF8-converted.tif:0599+AC0-0816,407510,1195.170898362,434.128581600,0.778906659,1215.760667237,1,209,594,177.973094096,447.000000000,100,45
2021050404.jpg+AF8-converted.tif:0517+AC0-0771,421471,1193.144731466,449.763997616,0.094990790,1209.913220029,1,167,531,177.773741691,460.724980646,100,45
2021050405.jpg+AF8-converted.tif:0578+AC0-0882,392974,1151.198362670,434.634076175,178.828355009,1157.304627140,1,305,573,176.383518748,440.973792811,100,45
2021050406.jpg+AF8-converted.tif:0551+AC0-0700,395970,1151.801231744,437.718460993,175.812361899,1163.468091526,1,119,519,178.374674523,448.283994376,100,45
2021050407.jpg+AF8-converted.tif:0556+AC0-0814,428910,1217.216882085,448.650672834,178.595782367,1240.055643913,1,196,526,175.976929579,455.521740177,100,45
2021050408.jpg+AF8-converted.tif:0578+AC0-0763,471175,1258.366109462,476.744119203,179.335380375,1279.564378998,1,124,590,1.701797752,488.000000000,100,45
2021050409.jpg+AF8-converted.tif:0552+AC0-0806,447905,1276.320487893,446.823790493,179.762444688,1298.203759046,1,157,570,178.984849744,455.579001101,100,45
2021050410.jpg+AF8-converted.tif:0577+AC0-0747,446228,1275.187692730,445.546282173,177.255477455,1267.077345705,1,114,563,0.633076771,449.654788901,100,45
2021050411.jpg+AF8-converted.tif:0558+AC0-0795,417081,1218.728745209,435.736027927,1.267767035,1218.474456031,1,186,563,178.401025658,442.627675945,100,45
2021050412.jpg+AF8-converted.tif:0533+AC0-0810,424860,1262.479979492,428.480896144,178.995785895,1261.485632102,1,180,535,1.589879111,436.000000000,100,45
2021050413.jpg+AF8-converted.tif:0622+AC0-0863,503627,1336.566138906,479.765118635,1.349588941,1349.250532703,1,189,633,178.895844440,491.853645692,100,45
2021050415.jpg+AF8-converted.tif:0586+AC0-0833,504391,1376.140818970,466.675036708,0.045317355,1376.021075420,1,146,616,177.792600918,471.000000000,100,45
2021050416.jpg+AF8-converted.tif:0600+AC0-0806,524407,1456.789992361,458.333550778,34.771474304,1455.547319739,1,193,1039,32.543649767,466.224109890,100,45
2021050417.jpg+AF8-converted.tif:0617+AC0-0806,463758,1392.360592202,424.081971362,1.139354964,1364.177407818,1,124,651,0.924045353,418.739249423,100,45
2021050418.jpg+AF8-converted.tif:0559+AC0-0853,322985,1093.686159736,376.010312186,179.654233048,1078.185512795,1,314,576,1.062879535,370.763736645,100,45
2021050419.jpg+AF8-converted.tif:0591+AC0-0869,432398,1210.077858978,454.967611034,2.963696028,1209.238189936,1,265,621,1.137235835,450.081351007,100,45
2021050420.jpg+AF8-converted.tif:0510+AC0-0868,442963,1268.112668805,444.753863224,179.658447632,1248.090140975,1,244,498,0.688618038,443.750386624,100,45
2021050421.jpg+AF8-converted.tif:0552+AC0-0867,478032,1293.694530889,470.473694923,2.819244393,1302.524471939,1,217,578,2.772341774,472.143647134,100,45
2021050422.jpg+AF8-converted.tif:0594+AC0-0858,418168,1205.408388673,441.699293738,0.403775056,1220.983619874,1,248,613,177.700012272,451.509322865,100,45
2021052101.jpg+AF8-converted.tif:0591+AC0-0811,500799,1338.490647688,476.385167028,1.431498085,1346.665511551,1,139,635,4.770708264,486.000000000,100,45
2021052102.jpg+AF8-converted.tif:0559+AC0-0797,515206,1348.966859943,486.283742295,178.697092277,1353.212843569,1,121,560,178.983773458,494.580245099,100,45
2021052103.jpg+AF8-converted.tif:0572+AC0-0835,426747,1226.457547660,443.024837699,177.646098394,1230.595384357,1,222,547,175.619149359,453.108253928,100,45
2021052104.jpg+AF8-converted.tif:0581+AC0-0814,504628,1320.519076868,486.560426302,176.347686685,1343.560940188,1,147,538,173.160613864,495.772084327,100,45
2021052105.jpg+AF8-converted.tif:0653+AC0-0787,490155,1305.920902446,477.888613224,178.890371146,1313.074636112,1,131,623,179.389100901,487.000000000,100,45
2021052106.jpg+AF8-converted.tif:0601+AC0-0828,502771,1325.111947021,483.089689581,178.576324475,1334.970037117,1,161,586,176.177360347,491.192093580,100,45
2021052107.jpg+AF8-converted.tif:0628+AC0-0813,436169,1232.043662224,450.753196510,177.277445087,1249.171325319,1,191,597,175.316348376,463.367851242,100,45
2021052108.jpg+AF8-converted.tif:0521+AC0-0802,515628,1365.731067599,480.708080491,176.016843931,1360.353262943,1,122,503,178.694219379,480.624426529,100,45
2021052109.jpg+AF8-converted.tif:0600+AC0-0780,434493,1218.875173498,453.872292700,177.880107123,1239.601952241,1,161,569,177.086814980,463.657187429,100,45
2021052110.jpg+AF8-converted.tif:0555+AC0-0834,443803,1273.865285061,443.584997801,176.846357442,1273.031814214,1,198,521,179.594930539,455.905270076,100,45
2021052111.jpg+AF8-converted.tif:0624+AC0-0785,486197,1287.122888439,480.952714377,2.406197350,1296.038579673,1,137,680,0.442088291,487.167092613,100,45
2021052112.jpg+AF8-converted.tif:0569+AC0-0844,510215,1360.480953680,477.497250189,1.220724632,1370.892045349,1,160,573,3.722330494,483.374279114,100,45
2021052113.jpg+AF8-converted.tif:0628+AC0-0810,451944,1253.197354439,459.171870071,0.136799057,1273.037705647,1,175,652,3.242243798,470.000000000,100,45
2021052114.jpg+AF8-converted.tif:0671+AC0-0787,510153,1323.713083798,490.700727685,179.178803731,1339.882457531,1,118,677,176.962489884,494.969392945,100,45
2021052115.jpg+AF8-converted.tif:0569+AC0-0797,440218,1237.208615788,453.038362934,0.919811769,1248.093345868,1,175,617,4.641646736,459.584620910,100,45
2021052116.jpg+AF8-converted.tif:0593+AC0-0824,560405,1460.156076598,488.666806585,26.992843923,1459.967807864,1,157,938,23.878810658,496.854304600,100,45
2021052801.jpg+AF8-converted.tif:0640+AC0-0818,467768,1305.716341085,456.133309067,179.485705672,1315.013688142,1,161,630,0.261423796,469.415629842,100,45
2021052802.jpg+AF8-converted.tif:0602+AC0-0804,499392,1385.931102226,458.785896141,2.334938667,1369.675143967,1,120,607,178.200943182,470.000000000,100,45
2021052803.jpg+AF8-converted.tif:0550+AC0-0816,466217,1341.225175086,442.584833520,179.624531763,1320.183320604,1,156,577,179.045158746,447.000000000,100,45
2021052804.jpg+AF8-converted.tif:0649+AC0-0827,586918,1449.727244448,515.467450846,27.983433925,1491.561933008,1,144,1023,23.677767567,524.910315843,100,45
2021052805.jpg+AF8-converted.tif:0633+AC0-0851,523221,1391.401626945,478.787472240,27.592130084,1391.359766559,1,224,984,25.957307746,488.192350207,100,45
2021052806.jpg+AF8-converted.tif:0614+AC0-0803,545623,1418.744965923,489.664313744,26.767569400,1430.931514783,1,149,930,23.824260583,497.380832058,100,45
2021052807.jpg+AF8-converted.tif:0614+AC0-0801,518820,1349.953685717,489.336891768,30.408288781,1366.599429240,1,202,999,29.022026545,504.709776463,100,45
2021052808.jpg+AF8-converted.tif:0565+AC0-0815,641630,1400.299888816,583.409807865,179.574275035,1432.662556222,1,100,601,177.239448504,627.351765936,100,45
2021052809.jpg+AF8-converted.tif:0688+AC0-0839,527511,1333.258790024,503.764063292,1.577882573,1342.688720441,1,168,730,178.164772061,515.542376383,100,45
2021052810.jpg+AF8-converted.tif:0575+AC0-0801,536859,1347.094521374,507.425498286,0.309815682,1365.068496450,1,119,583,177.732875958,520.659594023,100,45
2021060301.jpg+AF8-converted.tif:0655+AC0-0764,462437,1260.704892194,467.034814408,1.971748891,1275.230175302,1,127,720,2.516875657,479.720843416,100,45
2021060302.jpg+AF8-converted.tif:0531+AC0-0797,467515,1250.155120001,476.147780570,2.006681967,1247.830517338,1,175,563,3.859889457,476.188606989,100,45
2021060303.jpg+AF8-converted.tif:0647+AC0-0829,385582,1166.999896503,420.684056279,179.721224291,1179.108561584,1,240,646,0.777503139,426.000000000,100,45
2021060901.jpg+AF8-converted.tif:0635+AC0-0832,382764,1117.242082454,436.208292504,1.677285762,1127.299871374,1,269,651,1.321584797,435.900662148,100,45
2021060902.jpg+AF8-converted.tif:0565+AC0-0765,454045,1216.818998843,475.097816223,0.348032351,1229.049226028,1,151,565,0.512804512,476.000000000,100,45
2021060903.jpg+AF8-converted.tif:0556+AC0-0861,415118,1141.142878540,463.171319973,1.231113907,1159.353267990,1,282,563,2.768623452,470.000000000,100,45
2021060904.jpg+AF8-converted.tif:0524+AC0-0767,450228,1183.445077388,484.389267149,2.334365491,1198.033805867,1,168,545,0.430427642,487.801290913,100,45
2021060905.jpg+AF8-converted.tif:0612+AC0-0799,437118,1236.065170742,450.264222704,179.826529587,1237.032740068,1,181,596,179.583142347,449.955372638,100,45
2021060906.jpg+AF8-converted.tif:0608+AC0-0836,350492,1125.977341201,396.331487486,178.868160552,1120.825142473,1,276,612,177.801331186,400.337173882,100,45
2021060907.jpg+AF8-converted.tif:0578+AC0-0767,431497,1224.089763317,448.822513102,0.550090867,1225.003673464,1,155,578,179.859684086,452.000000000,100,45
2021060908.jpg+AF8-converted.tif:0670+AC0-0770,370322,1171.859671288,402.359280926,1.944117026,1166.381155541,1,189,704,4.967612988,405.168622621,100,45
2021060909.jpg+AF8-converted.tif:0611+AC0-0785,403981,1192.169496091,431.452562918,1.293045288,1190.119741875,1,190,631,3.420174558,439.464248460,100,45
2021060910.jpg+AF8-converted.tif:0549+AC0-0804,526991,1481.731665026,452.838929448,1.229009360,1468.180166056,1,70,527,0.897612477,454.986785166,100,45
2021060911.jpg+AF8-converted.tif:0614+AC0-0849,373278,1173.696477292,404.936301655,3.123595589,1172.409911251,1,263,630,1.515149419,410.309629391,100,45
2021060912.jpg+AF8-converted.tif:0545+AC0-0755,467989,1260.903783694,472.567462329,1.589903774,1287.047007689,1,112,560,0.489695593,480.470843580,100,45
2021060913.jpg+AF8-converted.tif:0584+AC0-0787,465470,1219.715578740,485.895909848,0.060640590,1237.097005089,1,169,553,176.663455961,485.499240899,100,45
2021060914.jpg+AF8-converted.tif:0482+AC0-0817,422567,1204.764670063,446.584323121,178.455330458,1220.020081802,1,207,476,0.328742668,448.749963999,100,45
2021060915.jpg+AF8-converted.tif:0518+AC0-0793,476621,1279.041553988,474.458944011,177.016602355,1301.526027400,1,143,502,178.370966509,477.807272346,100,45
2021060916.jpg+AF8-converted.tif:0658+AC0-0754,409387,1156.149709674,450.847942216,0.489642524,1183.432718831,1,163,679,178.450534268,461.000000000,100,45
2021060917.jpg+AF8-converted.tif:0563+AC0-0765,419017,1202.163415092,443.790758909,3.792838421,1217.562318734,1,157,593,1.741405945,445.990141015,100,45
2021060918.jpg+AF8-converted.tif:0608+AC0-0773,439750,1222.280015881,458.084139905,178.833862598,1239.010088740,1,154,602,0.231216580,459.036815915,100,45
2021060919.jpg+AF8-converted.tif:0605+AC0-0747,524334,1357.670217058,491.726764763,31.025173687,1379.287134719,1,146,989,34.035704472,505.927824519,100,45
2021060920.jpg+AF8-converted.tif:0600+AC0-0791,502817,1355.003563223,472.475870574,25.956670601,1371.370482401,1,169,943,29.294028372,484.779537522,100,45
2021060921.jpg+AF8-converted.tif:0607+AC0-0794,515973,1350.039817310,486.620630882,29.774359428,1363.262263836,1,188,950,27.429685621,492.567938106,100,45
2021060922.jpg+AF8-converted.tif:0628+AC0-0775,501997,1384.999672795,461.489229415,30.207025201,1394.906806923,1,162,1003,29.505428517,471.129979856,100,45
2021062202.jpg+AF8-converted.tif:0622+AC0-0788,503768,1290.324585441,497.097665354,0.058708142,1327.235472703,1,126,716,3.325900876,507.208288469,100,45
2021062203.jpg+AF8-converted.tif:0673+AC0-0754,609683,1547.696942243,501.566220211,34.363413087,1576.759334838,1,79,1128,31.038538886,518.196507254,100,45
2021062204.jpg+AF8-converted.tif:0644+AC0-0789,567767,1402.688620510,515.369830499,31.782988038,1427.042045631,1,177,1059,30.860471379,526.099873852,100,45
2021062205.jpg+AF8-converted.tif:0675+AC0-0746,588976,1518.282973901,493.918160838,29.669435693,1530.130059832,1,68,1062,27.519613371,504.515207939,100,45
2021062206.jpg+AF8-converted.tif:0581+AC0-0779,552377,1355.608073633,518.813847219,32.780775059,1377.807678887,1,184,989,36.678607468,533.577542741,100,45
2021062207.jpg+AF8-converted.tif:0590+AC0-0818,560550,1382.193603069,516.363572524,0.232915405,1401.328298437,1,118,588,177.505119055,527.150520327,100,45
2021062208.jpg+AF8-converted.tif:0682+AC0-0797,549333,1401.454298562,499.076209296,27.120612463,1419.962323444,1,149,1008,24.019846189,506.831169942,100,45
2021070101.jpg+AF8-converted.tif:0539+AC0-0844,306037,1113.113666590,350.061653403,0.882869382,1098.532202532,1,295,562,3.026493972,353.425909277,100,45
2021070102.jpg+AF8-converted.tif:0584+AC0-0780,324151,1176.514003060,350.800645459,178.376108452,1159.612435256,1,205,488,172.617586437,350.000000000,100,45
2021070103.jpg+AF8-converted.tif:0586+AC0-0851,412609,1312.963672612,400.125385243,0.934831965,1280.351514233,1,211,595,1.342624027,396.000000000,100,45
2021070104.jpg+AF8-converted.tif:0577+AC0-0781,500053,1360.693285836,467.913864712,1.788247187,1369.093495712,1,97,585,179.330393911,475.156214230,100,45
2021070105.jpg+AF8-converted.tif:0588+AC0-0749,337685,1091.064456568,394.068281737,0.397055042,1088.291321292,1,206,602,2.791419806,400.094677005,100,45
2021070106.jpg+AF8-converted.tif:0604+AC0-0780,591793,1436.466099055,524.547185898,0.009751206,1450.787717070,1,56,611,2.844655605,531.519019425,100,45
2021070107.jpg+AF8-converted.tif:0553+AC0-0827,478459,1300.333935687,468.489595338,0.818694032,1314.193669137,1,171,557,177.557791126,482.000000000,100,45
2021070108.jpg+AF8-converted.tif:0564+AC0-0782,478341,1275.690033197,477.422148970,179.986494363,1293.473617821,1,136,597,178.449448794,485.000000000,100,45
2021071601.jpg+AF8-converted.tif:0592+AC0-0875,437382,1262.257550856,441.187345782,179.325920395,1260.381688220,1,246,582,177.316934359,449.000000000,100,45
2021071602.jpg+AF8-converted.tif:0630+AC0-0797,390167,1203.642792976,412.727144922,179.461473814,1194.305237366,1,200,622,178.704587568,413.941050269,100,45
2021071603.jpg+AF8-converted.tif:0606+AC0-0782,510524,1390.792667731,467.373290367,175.581833387,1427.009810758,1,78,492,170.887520946,481.315933714,100,45
2021071604.jpg+AF8-converted.tif:0622+AC0-0804,508288,1460.141504673,443.225796708,0.074619737,1455.577548604,1,77,638,178.385906880,449.000000000,100,45
2021071605.jpg+AF8-converted.tif:0543+AC0-0731,472150,1357.037332311,442.994482711,179.365040916,1345.719138602,1,59,529,177.103576206,445.219872493,100,45
